0.0,1.9366505938078017E-5,2.373865744667838E-5,2.198939486931858E-5,1.213448016417542E-4,3.185337665053786E-5,1.052937283747901E-5,2.5223772874785407E-5,5.4129456448561114E-5,5.868508722165261E-7,1.1103527293941045E-5,7.390495493530573E-6,2.110704082539857E-5,9.572313955132829E-6,1.8819208044033487E-4,1.597116359057221E-5,3.309140434569618E-6,5.329829264936627E-5,2.908935090494622E-5,1.0598412326260458E-5,4.464363576268102E-5,7.06263398955779E-6,1.242615308053743E-5,2.9765368079421137E-5,1.5297589043629343E-6,1.9624668032646792E-5,9.80797882448792E-6,4.516420697681155E-6,1.1725749547339379E-4,4.025296913436879E-5
0.7801645485393207,2.2061161308010936E-5,3.423552185022551E-5,2.911475801533682E-5,1.1197637358882013E-4,5.544730110283368E-6,9.775983413681688E-5,2.9019221682616712E-5,5.314981762675536E-5,4.716729644925437E-6,2.5184613627098842E-5,4.69245648304131E-5,1.3519285473492634E-5,8.888628344058733E-6,2.4444272037461043E-4,7.6170615265686275E-6,1.4312318324786958E-5,9.62730817001216E-5,8.052785026816509E-5,1.3547773456443174E-5,1.7485205343299266E-6,1.5868639046098734E-5,1.1381280033482187E-5,4.2255556886426795E-6,5.4354240988542776E-5,3.5713719814676684E-5,3.3148403933660033E-4,3.219302917470353E-4,1.1715244974902888E-4,4.8764078814825525E-5
0.15118793532385227,3.322895299354413E-6,1.1076349691331468E-5,9.922290962548508E-6,7.406241188771859E-6,4.26926180561932E-5,4.927367834930567E-6,9.099880562301625E-5,4.8729808016046616E-5,2.5812658430456444E-5,6.105158474952171E-5,4.885324994324903E-5,1.3399787585090449E-5,1.304113816623539E-5,1.0161683320764177E-4,1.4821127555896202E-5,3.0984188091672303E-6,5.334018078610179E-5,5.1201605070199355E-6,1.3022202284651366E-5,6.0565103186781955E-6,6.865085196787699E-6,4.549158093945534E-6,2.751116645311648E-6,5.19058228850268E-5,3.563777927619574E-5,8.39837885917508E-6,5.041731107844833E-6,3.824181603634932E-6,3.9214538073803864E-5
0.3320764345577135,8.198345033551561E-5,8.812859271802499E-5,7.007405071066775E-5,7.3590828837164936E-6,5.60810478791364E-6,1.1355408688759906E-5,2.9019221682616712E-5,5.3152595111414394E-5,4.318781937680283E-6,2.5258886631484663E-5,4.692766861252998E-5,1.959415416183188E-5,9.576273216750887E-6,1.4824716079943906E-4,1.0603804789343507E-4,7.059040159758703E-5,1.0107082868370135E-5,7.793326314444166E-6,1.245059519092883E-4,1.0389405783833192E-6,1.5839864888181597E-5,1.2285303189297978E-5,2.9581731908393505E-5,5.5668405635202195E-5,4.853103892126001E-6,9.788927472295144E-6,1.4811342430650775E-5,1.172679060385309E-4,4.391787583637566E-5
0.7484159889471566,2.377796202797418E-5,8.792037129766618E-5,2.2811216329920044E-5,0.01710981187742131,5.228858433934206E-5,2.2396170783775117E-4,1.7291449328585225E-5,5.420699871215032E-5,9.696479591544948E-7,7.70649620203421E-7,0.02034431955330864,7.765182170361988E-5,9.201499094060177E-6,1.0269649048054527E-4,3.0444419365996046E-5,1.5967369781539822E-5,1.0287543098209427E-4,1.9099897889159956E-5,1.115512798266547E-4,4.444975544182954E-5,7.5189003433643514E-6,4.176348661586721E-6,2.8748598375450666E-5,5.3537896047823314E-5,1.9440043158876318E-5,5.6004745311871825E-5,4.4673159553907684E-6,1.642446897096724E-5,3.8215627265409596E-5
0.12180679177007128,2.4177724363901498E-5,4.731555901392009E-5,4.677643055202833E-6,9.548228184924336E-5,6.727606172021002E-6,1.3925469494924011E-4,2.9030056952816488E-5,5.249523051883438E-5,1.1675744651199986E-6,4.7122215563039316E-5,4.854585989119875E-5,6.0385114172448234E-5,9.576273216750887E-6,2.464916711542957E-4,2.8306726400728356E-5,1.4214821417593032E-5,2.9461967289648696E-5,6.968234369497636E-6,7.23428159724785E-5,2.3642701683357653E-6,1.5846795475695802E-5,1.2443135064424698E-5,4.203927312769451E-6,5.513851104316645E-5,8.584986873592038E-6,2.071141701904462E-5,2.5522704703671984E-5,8.042153955036268E-7,4.590350011087753E-5
0.047697681374847534,5.730580979724081E-5,4.8301733053372314E-5,5.8868221980439665E-6,1.2628539475753315E-4,2.003109778257606E-6,2.2829010716615166E-4,1.749067168734975E-5,4.4352604231604975E-5,3.270489782325816E-6,1.024603679871004E-5,3.353761123799013E-5,2.7268850054997245E-5,2.4424695663185777E-5,1.0163007601060531E-4,1.9194369399320868E-5,8.752428128534296E-6,1.155242250193876E-5,2.6782478956097367E-5,7.504888348966198E-5,4.398204273756247E-5,2.0079960602643655E-5,1.3949663611416693E-6,4.115535654532998E-6,2.6029884910417916E-5,1.4495779903473431E-5,2.195906358300978E-6,7.595180194467972E-6,3.688605529202107E-6,1.975771711757367E-6
0.5362826199383612,2.3940965435194084E-5,8.511010938343371E-5,2.668863776734194E-5,1.250046466578178E-4,3.3683027215163407E-6,4.5851940450566E-6,2.530795299106191E-5,4.423341154299892E-5,5.183842903043113E-6,1.1301856775264537E-5,3.452480391661764E-5,3.040692273497991E-5,1.5855382794092085E-5,2.0137026076920373E-4,2.569970050027269E-5,1.6685274735033924E-5,2.9533259968441414E-5,2.8625551265642595E-5,1.1133931508326226E-4,1.356141620269596E-4,4.3706548723752245E-5,4.157835104791178E-6,2.9798731329652478E-5,1.1883255035314142E-5,3.4401144687848255E-5,2.301386490051353E-4,4.9947381131353655E-6,5.083803277767794E-6,3.701378375049161E-5
0.5243857844088393,2.0827817751782304E-5,9.104381262268579E-5,2.9772230131133207E-5,5.497720653706996E-6,4.6951990571664725E-5,4.445773626964902E-6,4.3465267785513685E-5,5.886595297777859E-7,1.6014757168641797E-5,1.1256182536433778E-5,3.4831100964405855E-5,2.254810582652496E-5,6.311064168354071E-6,1.0477610414359428E-4,1.0397885449016036E-4,1.6720187994942566E-5,1.1619717722954492E-4,1.1881541892056906E-6,1.4444650350325414E-5,4.417572597660899E-5,4.516343822426822E-5,2.04340210029156E-5,2.9436584288935696E-5,1.1060481905751295E-5,1.9925456053625077E-5,2.8556576747378606E-7,5.027127398881509E-6,1.1492832231773416E-6,2.756406838896122E-5
0.6415715145393304,6.828994725012737E-7,1.086453233703968E-5,2.810430835411885E-5,5.89310765239175E-5,4.720887495295859E-5,4.463291171841444E-6,2.9779629851448823E-5,7.53845002366961E-6,1.5857998788094695E-5,2.5339962077387797E-5,4.692586780929863E-5,7.943914866880486E-5,1.5794523407727216E-5,2.2995390975212238E-4,1.0518665906134501E-4,6.756922527941156E-5,5.2372321995547283E-5,2.680525621265294E-5,1.2511435980477205E-5,4.461719968876597E-5,3.5818030718851308E-6,2.9192694886384722E-5,2.8527596518630308E-5,1.706348572236698E-5,3.443157121592916E-5,7.627629414201191E-6,3.1298631384057515E-5,6.2197815783168446E-6,2.733062067910403E-5
